county,site,site_type,site_population,sample_code,date,sarscov2_raw,flow,flow_adjustment_ratio,industrial_adjustment_ratio,dry_median_flow,pmmov,pmmov_site_median,adjusted_pmmov
Alameda,EBMUD Influent,Influent,740000,C_C_INF,2022-04-07,87.73548897621724,53.7,1.0713353263519407,0.92,50.12436226,9221.584078510628,24819.57836545934,32.59766045781722
Alameda,EBMUD Influent,Influent,740000,C_C_INF,2022-04-07,87.73548897621724,53.7,1.0713353263519407,0.92,50.12436226,9221.584078510628,24819.57836545934,32.59766045781722
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-10-06,10.184588834002408,2.16,1.08,1.0,2.0,5711.482856672022,17151.46491776273,3.3914948260434503
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-10-06,10.184588834002408,2.16,1.08,1.0,2.0,5711.482856672022,17151.46491776273,3.3914948260434503
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-10-13,3.417606586647523,1.887594542,0.943797271,1.0,2.0,13613.964976845797,17151.46491776273,2.7127231754455865
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-10-13,3.417606586647523,1.887594542,0.943797271,1.0,2.0,13613.964976845797,17151.46491776273,2.7127231754455865
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-10-20,23.958994701751628,1.94314005,0.971570025,1.0,2.0,9929.043736529806,17151.46491776273,13.86994681898044
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-10-20,23.958994701751628,1.94314005,0.971570025,1.0,2.0,9929.043736529806,17151.46491776273,13.86994681898044
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-10-27,1.9750648068139736,1.881418854,0.940709427,1.0,2.0,12504.82986378918,17151.46491776273,1.4399848349739692
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-10-27,1.9750648068139736,1.881418854,0.940709427,1.0,2.0,12504.82986378918,17151.46491776273,1.4399848349739692
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-11-03,2.706870892069344,1.85252703,0.926263515,1.0,2.0,12808.431633580463,17151.46491776273,2.0214466185971527
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-11-03,2.706870892069344,1.85252703,0.926263515,1.0,2.0,12808.431633580463,17151.46491776273,2.0214466185971527
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-11-10,60.63994328974152,1.90289925,0.951449625,1.0,2.0,24388.47102318931,17151.46491776273,86.22677461434104
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-11-10,60.63994328974152,1.90289925,0.951449625,1.0,2.0,24388.47102318931,17151.46491776273,86.22677461434104
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-11-17,21.888263225075725,2.07294898,1.03647449,1.0,2.0,98326.52039952474,17151.46491776273,125.48180408086752
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-11-17,21.888263225075725,2.07294898,1.03647449,1.0,2.0,98326.52039952474,17151.46491776273,125.48180408086752
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-11-23,28.10093722413406,1.953971771,0.9769858855,1.0,2.0,21497.56595058052,17151.46491776273,35.22158335427743
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-11-23,28.10093722413406,1.953971771,0.9769858855,1.0,2.0,21497.56595058052,17151.46491776273,35.22158335427743
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-12-01,201.5104743274229,1.926259503,0.9631297515,1.0,2.0,43990.30331769687,17151.46491776273,516.8367209366397
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-12-01,201.5104743274229,1.926259503,0.9631297515,1.0,2.0,43990.30331769687,17151.46491776273,516.8367209366397
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-12-08,128.80963742453218,1.911120986,0.955560493,1.0,2.0,18863.599718970203,17151.46491776273,141.66798299576436
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-12-08,128.80963742453218,1.911120986,0.955560493,1.0,2.0,18863.599718970203,17151.46491776273,141.66798299576436
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-12-15,15.225744293804787,2.040809714,1.020404857,1.0,2.0,6466.283522218394,17151.46491776273,5.740266496920495
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-12-15,15.225744293804787,2.040809714,1.020404857,1.0,2.0,6466.283522218394,17151.46491776273,5.740266496920495
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-12-29,358.13905210512,2.130835512,1.065417756,1.0,2.0,4922.036567111617,17151.46491776273,102.77684845138192
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2020-12-29,358.13905210512,2.130835512,1.065417756,1.0,2.0,4922.036567111617,17151.46491776273,102.77684845138192
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-05,206.87840758946217,2.411183758,1.205591879,1.0,2.0,12336.181091702932,17151.46491776273,148.7971734323225
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-05,206.87840758946217,2.411183758,1.205591879,1.0,2.0,12336.181091702932,17151.46491776273,148.7971734323225
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-07,31.706798931363096,2.214722275,1.1073611375,1.0,2.0,,,
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-07,31.706798931363096,2.214722275,1.1073611375,1.0,2.0,,,
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-12,134.84787093717577,2.064402444,1.032201222,1.0,2.0,63619.099868533805,17151.46491776273,500.1846903075141
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-12,134.84787093717577,2.064402444,1.032201222,1.0,2.0,63619.099868533805,17151.46491776273,500.1846903075141
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-13,357.241007575059,2.050989178,1.025494589,1.0,2.0,74733.15960256275,17151.46491776273,1556.5871115789053
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-13,357.241007575059,2.050989178,1.025494589,1.0,2.0,74733.15960256275,17151.46491776273,1556.5871115789053
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-14,107.10283157635868,2.039505449,1.0197527245,1.0,2.0,12553.034040225915,17151.46491776273,78.38779352253651
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-14,107.10283157635868,2.039505449,1.0197527245,1.0,2.0,12553.034040225915,17151.46491776273,78.38779352253651
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-19,111.05292632868706,2.008483607,1.0042418035,1.0,2.0,43577.25443652568,17151.46491776273,282.15558552867896
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-19,111.05292632868706,2.008483607,1.0042418035,1.0,2.0,43577.25443652568,17151.46491776273,282.15558552867896
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-20,107.05553970283086,1.997123798,0.998561899,1.0,2.0,17429.21429706352,17151.46491776273,108.78918810229662
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-20,107.05553970283086,1.997123798,0.998561899,1.0,2.0,17429.21429706352,17151.46491776273,108.78918810229662
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-21,416.6222922086892,2.05346342,1.02673171,1.0,2.0,18173.358229384,17151.46491776273,441.44486776837016
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-21,416.6222922086892,2.05346342,1.02673171,1.0,2.0,18173.358229384,17151.46491776273,441.44486776837016
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-26,52.07781217489525,3.147530641,1.5737653205,1.0,2.0,,,
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-26,52.07781217489525,3.147530641,1.5737653205,1.0,2.0,,,
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-27,67.74421045598946,5.943989607,2.9719948035,1.0,2.0,35518.36805224003,17151.46491776273,140.28911302452792
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-27,67.74421045598946,5.943989607,2.9719948035,1.0,2.0,35518.36805224003,17151.46491776273,140.28911302452792
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-28,102.84410880380574,4.85428606,2.42714303,1.0,2.0,20579.50007178475,17151.46491776273,123.39939210199177
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-01-28,102.84410880380574,4.85428606,2.42714303,1.0,2.0,20579.50007178475,17151.46491776273,123.39939210199177
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-02,32.92170914363691,3.308166319,1.6540831595,1.0,2.0,54034.43892161119,17151.46491776273,103.71744282172612
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-02,32.92170914363691,3.308166319,1.6540831595,1.0,2.0,54034.43892161119,17151.46491776273,103.71744282172612
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-03,89.51241336537858,2.823092347,1.4115461735,1.0,2.0,16215.143413335194,17151.46491776273,84.62581050381127
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-03,89.51241336537858,2.823092347,1.4115461735,1.0,2.0,16215.143413335194,17151.46491776273,84.62581050381127
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-09,38.08699471870376,2.348935862,1.174467931,1.0,2.0,98153.74326604062,17151.46491776273,217.96278739567484
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-09,38.08699471870376,2.348935862,1.174467931,1.0,2.0,98153.74326604062,17151.46491776273,217.96278739567484
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-10,122.67719050971073,2.333525952,1.166762976,1.0,2.0,,,
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-10,122.67719050971073,2.333525952,1.166762976,1.0,2.0,,,
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-11,126.43147865547496,2.419246454,1.209623227,1.0,2.0,98069.3916121585,17151.46491776273,722.9154041254566
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-11,126.43147865547496,2.419246454,1.209623227,1.0,2.0,98069.3916121585,17151.46491776273,722.9154041254566
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-16,24.42432741226849,2.357957322,1.178978661,1.0,2.0,41526.56382049197,17151.46491776273,59.135379742855264
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-16,24.42432741226849,2.357957322,1.178978661,1.0,2.0,41526.56382049197,17151.46491776273,59.135379742855264
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-17,23.5424601252779,2.28859836,1.14429918,1.0,2.0,14791.468099314325,17151.46491776273,20.303079042641397
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-17,23.5424601252779,2.28859836,1.14429918,1.0,2.0,14791.468099314325,17151.46491776273,20.303079042641397
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-18,5.144379126717607,2.244190527,1.1220952635,1.0,2.0,13574.788441170416,17151.46491776273,4.071597303274186
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-18,5.144379126717607,2.244190527,1.1220952635,1.0,2.0,13574.788441170416,17151.46491776273,4.071597303274186
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-22,28.379564960322693,2.267941398,1.133970699,1.0,2.0,35951.64398631106,17151.46491776273,59.48716455602897
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-22,28.379564960322693,2.267941398,1.133970699,1.0,2.0,35951.64398631106,17151.46491776273,59.48716455602897
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-23,94.49990509812112,2.234026256,1.117013128,1.0,2.0,26538.67804825676,17151.46491776273,146.22089535877322
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-02-23,94.49990509812112,2.234026256,1.117013128,1.0,2.0,26538.67804825676,17151.46491776273,146.22089535877322
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-02,8.402497605206756,2.154351437,1.0771757185,1.0,2.0,29680.598560882263,17151.46491776273,14.540516482101598
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-02,8.402497605206756,2.154351437,1.0771757185,1.0,2.0,29680.598560882263,17151.46491776273,14.540516482101598
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-03,8.733534176061905,2.18648836,1.09324418,1.0,2.0,15746.678082607828,17151.46491776273,8.018216044710853
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-03,8.733534176061905,2.18648836,1.09324418,1.0,2.0,15746.678082607828,17151.46491776273,8.018216044710853
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-04,15.148856916941815,2.198012378,1.099006189,1.0,2.0,12390.248376496647,17151.46491776273,10.943560839898336
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-04,15.148856916941815,2.198012378,1.099006189,1.0,2.0,12390.248376496647,17151.46491776273,10.943560839898336
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-08,7.105938383689816,2.269203668,1.134601834,1.0,2.0,1957.161328176286,17151.46491776273,0.8108618051953155
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-08,7.105938383689816,2.269203668,1.134601834,1.0,2.0,1957.161328176286,17151.46491776273,0.8108618051953155
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-09,20.61585900255744,2.427238223,1.2136191115,1.0,2.0,33551.76967514089,17151.46491776273,40.32883233155419
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-09,20.61585900255744,2.427238223,1.2136191115,1.0,2.0,33551.76967514089,17151.46491776273,40.32883233155419
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-10,42.953475399876986,2.651319902,1.325659951,1.0,2.0,23776.702762399644,17151.46491776273,59.54546868688926
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-10,42.953475399876986,2.651319902,1.325659951,1.0,2.0,23776.702762399644,17151.46491776273,59.54546868688926
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-15,30.5217445711684,2.611806343,1.3059031715,1.0,2.0,15856.53895069371,17151.46491776273,28.21737000054372
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-15,30.5217445711684,2.611806343,1.3059031715,1.0,2.0,15856.53895069371,17151.46491776273,28.21737000054372
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-16,24.27803007988192,2.422854661,1.2114273305,1.0,2.0,13366.814082837816,17151.46491776273,18.920827808663752
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-16,24.27803007988192,2.422854661,1.2114273305,1.0,2.0,13366.814082837816,17151.46491776273,18.920827808663752
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-17,33.80444462328237,2.354048986,1.177024493,1.0,2.0,1193.832769653346,17151.46491776273,2.352968329218994
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-17,33.80444462328237,2.354048986,1.177024493,1.0,2.0,1193.832769653346,17151.46491776273,2.352968329218994
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-22,33.729355401618186,2.430168991,1.2150844955,1.0,2.0,23638.76242985765,17151.46491776273,46.48700405907323
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-22,33.729355401618186,2.430168991,1.2150844955,1.0,2.0,23638.76242985765,17151.46491776273,46.48700405907323
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-23,24.04014539332272,2.285392128,1.142696064,1.0,2.0,41413.24578573815,17151.46491776273,58.046379983991486
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-23,24.04014539332272,2.285392128,1.142696064,1.0,2.0,41413.24578573815,17151.46491776273,58.046379983991486
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-24,36.36677708866015,2.23336202,1.11668101,1.0,2.0,13358.89106063744,17151.46491776273,28.325266423788825
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-24,36.36677708866015,2.23336202,1.11668101,1.0,2.0,13358.89106063744,17151.46491776273,28.325266423788825
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-29,36.697135801466665,2.146755923,1.0733779615,1.0,2.0,25346.97970464499,17151.46491776273,54.23219304230187
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-29,36.697135801466665,2.146755923,1.0733779615,1.0,2.0,25346.97970464499,17151.46491776273,54.23219304230187
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-30,14.26436211458126,2.143922665,1.0719613325,1.0,2.0,129818.35807443206,17151.46491776273,107.96605873451084
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-30,14.26436211458126,2.143922665,1.0719613325,1.0,2.0,129818.35807443206,17151.46491776273,107.96605873451084
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-31,7.351376317164527,2.114976278,1.057488139,1.0,2.0,,,
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-03-31,7.351376317164527,2.114976278,1.057488139,1.0,2.0,,,
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-05,13.360383830963618,2.048830701,1.0244153505,1.0,2.0,34239.11218794501,17151.46491776273,26.671055974269528
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-05,13.360383830963618,2.048830701,1.0244153505,1.0,2.0,34239.11218794501,17151.46491776273,26.671055974269528
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-06,9.16471933647057,2.023707002,1.011853501,1.0,2.0,108744.61990886896,17151.46491776273,58.10663553197846
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-06,9.16471933647057,2.023707002,1.011853501,1.0,2.0,108744.61990886896,17151.46491776273,58.10663553197846
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-07,16.09280610936657,2.032101624,1.016050812,1.0,2.0,17568.85262392695,17151.46491776273,16.484430933248394
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-07,16.09280610936657,2.032101624,1.016050812,1.0,2.0,17568.85262392695,17151.46491776273,16.484430933248394
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-12,28.77935127164477,2.080688213,1.0403441065,1.0,2.0,6519.094372785814,17151.46491776273,10.938733678258812
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-12,28.77935127164477,2.080688213,1.0403441065,1.0,2.0,6519.094372785814,17151.46491776273,10.938733678258812
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-13,3.838236699839348,2.033578998,1.016789499,1.0,2.0,3182.665723097457,17151.46491776273,0.7122321294586452
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-13,3.838236699839348,2.033578998,1.016789499,1.0,2.0,3182.665723097457,17151.46491776273,0.7122321294586452
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-14,6.205421241443254,2.003955684,1.001977842,1.0,2.0,2842.59591559132,17151.46491776273,1.0284547215079016
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-14,6.205421241443254,2.003955684,1.001977842,1.0,2.0,2842.59591559132,17151.46491776273,1.0284547215079016
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-19,6.3425118681719015,2.004763831,1.0023819155,1.0,2.0,4981.312324728149,17151.46491776273,1.842060295732479
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-19,6.3425118681719015,2.004763831,1.0023819155,1.0,2.0,4981.312324728149,17151.46491776273,1.842060295732479
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-20,14.813334798326157,1.976335779,0.9881678895,1.0,2.0,4494.8730422443205,17151.46491776273,3.8821208316602096
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-20,14.813334798326157,1.976335779,0.9881678895,1.0,2.0,4494.8730422443205,17151.46491776273,3.8821208316602096
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-21,4.02796719545409,1.987511125,0.9937555625,1.0,2.0,10662.600484672535,17151.46491776273,2.504077941821435
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-21,4.02796719545409,1.987511125,0.9937555625,1.0,2.0,10662.600484672535,17151.46491776273,2.504077941821435
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-26,39.03961139740677,2.001577881,1.0007889405,1.0,2.0,4965.876901894198,17151.46491776273,11.30316887955924
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-26,39.03961139740677,2.001577881,1.0007889405,1.0,2.0,4965.876901894198,17151.46491776273,11.30316887955924
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-27,67.28732782611863,1.962402893,0.9812014465,1.0,2.0,5608.707214330553,17151.46491776273,22.00365524582869
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-27,67.28732782611863,1.962402893,0.9812014465,1.0,2.0,5608.707214330553,17151.46491776273,22.00365524582869
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-28,37.03585832453282,1.953183915,0.9765919575,1.0,2.0,5564.56173297547,17151.46491776273,12.015785296984353
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-04-28,37.03585832453282,1.953183915,0.9765919575,1.0,2.0,5564.56173297547,17151.46491776273,12.015785296984353
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-04,2.9591182805960643,1.912045206,0.956022603,1.0,2.0,18275.168952062853,17151.46491776273,3.1529893677492886
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-04,2.9591182805960643,1.912045206,0.956022603,1.0,2.0,18275.168952062853,17151.46491776273,3.1529893677492886
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-05,3.0398220119856827,1.898977087,0.9494885435,1.0,2.0,10849.22606677343,17151.46491776273,1.922851276489604
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-05,3.0398220119856827,1.898977087,0.9494885435,1.0,2.0,10849.22606677343,17151.46491776273,1.922851276489604
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-06,2.8612209421559265,1.919250891,0.9596254455,1.0,2.0,12188.75521565507,17151.46491776273,2.033337784793352
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-06,2.8612209421559265,1.919250891,0.9596254455,1.0,2.0,12188.75521565507,17151.46491776273,2.033337784793352
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-11,3.5325226664708134,1.916167972,0.958083986,1.0,2.0,48944.84157293785,17151.46491776273,10.080699409189544
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-11,3.5325226664708134,1.916167972,0.958083986,1.0,2.0,48944.84157293785,17151.46491776273,10.080699409189544
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-12,2.2382613242032687,1.934580148,0.967290074,1.0,2.0,3596.69923170447,17151.46491776273,0.4693682331926334
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-12,2.2382613242032687,1.934580148,0.967290074,1.0,2.0,3596.69923170447,17151.46491776273,0.4693682331926334
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-13,2.2886602161103946,1.888917468,0.944458734,1.0,2.0,15375.357011308228,17151.46491776273,2.0516596144409847
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-13,2.2886602161103946,1.888917468,0.944458734,1.0,2.0,15375.357011308228,17151.46491776273,2.0516596144409847
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-17,2.2253959569178177,1.947088522,0.973544261,1.0,2.0,87820.40281370681,17151.46491776273,11.394663388438438
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-17,2.2253959569178177,1.947088522,0.973544261,1.0,2.0,87820.40281370681,17151.46491776273,11.394663388438438
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-18,4.958523565293427,1.91466525,0.957332625,1.0,2.0,21100.58870693048,17151.46491776273,6.100223324744846
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-18,4.958523565293427,1.91466525,0.957332625,1.0,2.0,21100.58870693048,17151.46491776273,6.100223324744846
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-19,3.635825442159283,1.887006524,0.943503262,1.0,2.0,33938.14425983372,17151.46491776273,7.194322406349366
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-19,3.635825442159283,1.887006524,0.943503262,1.0,2.0,33938.14425983372,17151.46491776273,7.194322406349366
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-25,6.532285384855795,1.873122479,0.9365612395,1.0,2.0,92244.92970334772,17151.46491776273,35.132288059207305
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-25,6.532285384855795,1.873122479,0.9365612395,1.0,2.0,92244.92970334772,17151.46491776273,35.132288059207305
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-26,10.09321165018432,1.888458523,0.9442292615,1.0,2.0,46843.83287467917,17151.46491776273,27.5664336531595
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-26,10.09321165018432,1.888458523,0.9442292615,1.0,2.0,46843.83287467917,17151.46491776273,27.5664336531595
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-27,4.515349209327813,1.868979696,0.934489848,1.0,2.0,14312.29805823649,17151.46491776273,3.767901111116983
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-05-27,4.515349209327813,1.868979696,0.934489848,1.0,2.0,14312.29805823649,17151.46491776273,3.767901111116983
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-06-01,4.853753696859892,1.867275843,0.9336379215,1.0,2.0,16318.839292227787,17151.46491776273,4.618126027304092
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-06-01,4.853753696859892,1.867275843,0.9336379215,1.0,2.0,16318.839292227787,17151.46491776273,4.618126027304092
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-06-02,4.531110245222052,1.860187375,0.9300936875,1.0,2.0,13824.116424663243,17151.46491776273,3.652084289200457
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-06-02,4.531110245222052,1.860187375,0.9300936875,1.0,2.0,13824.116424663243,17151.46491776273,3.652084289200457
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-06-03,4.945246628933444,1.840409579,0.9202047895,1.0,2.0,17004.160167871385,17151.46491776273,4.902774553147565
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-06-03,4.945246628933444,1.840409579,0.9202047895,1.0,2.0,17004.160167871385,17151.46491776273,4.902774553147565
Marin,Las Gallinas Sanitary District,Influent,30000,F_F_INF,2021-06-07,5.029789185248314,1.83242862,0.91621431,1.0,2.0,8632.314024166579,17151.46491776273,2.5314875394377703
